household_id,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,collection_date_1a,collection_time_1a,collector,femalea_unfed,femalea_bloodfed,femalea_hg,femalea_gravid,femalea_ud,femalea_total,femalea_total_archived,male_anopheles,femalec_unfed,femalec_bloodfed,femalec_hg,femalec_gravid,femalec_ud,femalec_total,femalec_archive,male_culicine,notes_1a,form_enterer,date_entered_1a,formchecker,date_checked_1a,ento_form_1a_immediately_processed_summary_complete
M06,may_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-05-18,,10,5,5,0,5,0,15,,1,1,0,1,1,0,3,,3,,5,2021-06-09,1,2021-06-09,2
M06,june_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-06-15,,3,1,6,0,2,0,9,,1,1,1,5,1,0,8,,0,,4,2021-07-01,1,2021-07-01,2
M06,june_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-06-22,,3,1,15,1,4,0,21,,1,4,2,6,2,1,15,,4,,6,2021-07-02,1,2021-07-02,2
M06,june_2021_arm_1,ento_form_1a_immediately_processed_summary,3,2021-06-29,,7,1,4,2,1,0,8,,1,0,3,5,2,0,10,,0,,6,2021-07-02,1,2021-07-02,2
M06,july_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-07-27,,4,1,2,0,0,0,3,,2,2,2,1,0,0,5,,2,,6,2021-08-04,1,2021-08-04,2
M06,august_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-08-17,,4,0,0,0,0,0,0,,1,1,0,1,1,0,3,,0,,6,2021-08-19,1,2021-08-19,2
M06,august_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-08-24,,5,0,0,0,0,0,0,,0,0,0,2,2,0,4,,2,,6,2021-09-01,1,2021-09-01,2
M06,august_2021_arm_1,ento_form_1a_immediately_processed_summary,3,2021-08-31,,6,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,6,2021-09-01,1,2021-09-01,2
M06,september_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-09-21,,6,0,0,0,0,0,0,,0,1,0,0,0,0,1,,2,,3,2021-09-28,1,2021-09-28,2
M06,september_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-09-28,,6,0,0,0,0,0,0,,0,1,1,1,1,0,4,,1,,3,2021-09-28,1,2021-09-28,2
M06,october_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-10-19,,10,0,0,0,0,0,0,,0,1,2,4,4,0,11,,3,,3,2021-10-25,1,2021-10-25,2
M06,october_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-10-26,,10,0,0,0,0,0,0,,0,0,2,2,5,0,9,,7,,3,2021-10-27,1,2021-10-27,2
M06,november_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-11-23,,2,0,0,0,0,0,0,,0,2,3,5,7,1,18,,10,,3,2021-11-24,1,2021-11-24,2
M06,november_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-11-16,,2,0,0,0,0,0,0,,0,1,13,9,8,0,31,,19,,3,2021-11-24,1,2021-11-24,2
M06,december_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-12-14,,3,0,0,0,0,0,0,,0,3,0,6,2,0,11,,7,,3,2021-12-20,1,2021-12-20,2
M06,january_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-01-18,,8,0,0,0,0,0,0,,0,0,0,0,1,0,1,,5,,3,2022-01-25,1,2022-01-25,2
M06,february_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-02-15,,7,0,0,0,0,0,0,,1,0,0,0,4,0,4,,7,,3,2022-02-16,1,2022-02-16,2
M06,february_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-02-22,,7,0,0,0,0,0,0,,0,0,3,2,2,0,7,,1,,3,2022-02-23,1,2022-02-23,2
M06,march_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-03-22,,2,1,0,0,0,0,1,,0,0,2,0,2,0,4,,1,,3,2022-03-23,1,2022-03-23,2
M06,march_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-03-15,,2,0,0,0,0,0,0,,1,0,0,1,0,0,1,,0,,3,2022-03-23,1,2022-03-23,2
M06,march_2022_arm_1,ento_form_1a_immediately_processed_summary,3,2022-03-29,,2,0,0,0,0,0,0,,0,0,0,0,0,0,0,,2,,3,2022-03-30,1,2022-03-30,2
M06,april_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-04-27,,10,0,0,0,0,0,0,,0,0,0,3,1,0,4,,5,,3,2022-04-27,1,2022-04-27,2
M06,april_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-04-05,,10,0,0,0,1,0,1,,0,0,0,1,0,0,1,,0,,3,2022-04-27,1,2022-04-27,2
M06,may_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-05-24,,8,0,0,0,0,0,0,,0,0,0,0,2,0,2,,1,,3,2022-05-30,1,2022-05-30,2
M06,june_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-06-21,,4,0,0,0,0,0,0,,0,19,18,8,5,1,51,,0,,3,2022-06-30,1,2022-06-30,2
M06,june_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-06-14,,4,0,0,0,0,0,0,,0,5,3,11,8,0,27,,8,,3,2022-06-30,1,2022-06-30,2
M06,july_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-07-12,,8,0,1,0,0,0,1,,0,0,4,0,6,0,10,,6,,3,2022-07-19,1,2022-07-19,2
M06,july_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-07-19,,9,0,0,0,0,0,0,,0,0,13,3,4,0,20,,2,,3,2022-07-19,1,2022-07-19,2
M06,july_2022_arm_1,ento_form_1a_immediately_processed_summary,3,2022-07-26,,4,0,1,0,0,0,1,,0,2,1,0,9,0,12,,13,,4,2022-08-02,1,2022-08-02,2
M06,august_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-08-02,,9,0,0,0,0,0,0,,0,2,0,5,4,0,11,,7,,4,2022-08-04,1,2022-08-04,2
M06,august_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-08-23,,7,0,0,0,0,0,0,,0,1,10,13,3,0,27,,3,,3,2022-09-01,1,2022-09-01,2
M06,september_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-09-20,,5,0,0,0,0,0,0,,0,1,0,4,2,0,7,,2,,3,2022-09-23,1,2022-09-23,2
M06,september_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-09-13,,5,0,0,0,0,0,0,,0,0,0,1,1,0,2,,3,,3,2022-09-23,1,2022-09-23,2
M06,october_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-10-11,,3,0,0,0,0,0,0,,0,3,1,16,2,0,22,,4,,4,2022-10-19,1,2022-10-19,2
M06,october_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-10-18,,3,0,0,0,0,0,0,,0,1,7,11,1,0,20,,2,,4,2022-10-19,1,2022-10-19,2
M06,october_2022_arm_1,ento_form_1a_immediately_processed_summary,3,2022-10-25,,3,0,0,0,0,0,0,,0,3,2,13,3,0,21,,5,,11,2022-10-27,1,2022-10-27,2
M06,november_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-11-15,,5,0,0,0,0,0,0,,0,1,6,4,4,0,15,,4,,12,2022-11-15,1,2022-11-15,2
M06,november_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-11-22,,5,0,0,0,0,0,0,,0,0,2,0,0,0,2,,2,,12,2022-11-22,1,2022-11-22,2
M06,december_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-12-13,,8,0,0,0,0,0,0,,0,0,0,0,1,0,1,,2,,10,2022-12-13,1,2022-12-13,2
M06,december_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-12-20,,8,0,0,0,0,0,0,,0,0,1,0,0,0,1,,2,,12,2022-12-20,1,2022-12-20,2
M07,january_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-01-21,,8,0,0,1,1,0,2,,4,6,6,9,6,0,27,,28,,3,2020-04-09,1,2020-04-09,1
M07,january_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-01-28,,8,0,0,3,0,0,3,,1,5,3,6,14,0,28,,34,,3,2020-04-09,1,2020-04-09,1
M07,february_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-02-04,,4,0,0,0,1,0,1,,8,0,1,10,10,0,21,,64,,3,2020-04-20,1,2020-04-20,1
M07,february_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-02-18,,7,0,0,0,0,0,0,,1,0,0,2,2,0,4,,13,,3,2020-04-20,1,2020-04-20,1
M07,february_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-02-25,,4,0,0,1,1,0,2,,0,1,3,3,4,0,11,,5,,3,2020-04-20,1,2020-04-20,1
M07,march_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-03-03,,3,0,0,1,0,0,1,,1,3,1,3,8,0,15,,12,,3,2020-04-28,1,2020-04-28,1
M07,march_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-03-17,,3,0,0,0,0,0,0,,1,2,0,2,2,0,6,,11,,3,2020-04-30,1,2020-04-30,1
M07,june_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-06-02,,8,1,0,0,0,0,1,,0,55,10,28,42,4,139,,325,,3,2020-06-04,1,2020-06-04,1
M07,june_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-06-16,,8,0,0,0,0,0,0,,0,21,0,7,13,0,41,,45,,3,2020-06-17,1,2020-06-17,1
M07,june_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-06-23,,8,0,1,0,1,0,2,,2,9,4,10,20,0,43,,61,,3,2020-06-29,1,2020-06-29,1
M07,july_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-07-07,,9,0,0,0,0,0,0,,0,2,4,3,8,0,17,,20,,3,2020-07-09,1,2020-07-09,1
M07,july_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-07-21,,9,0,0,0,0,0,0,,1,3,1,1,4,0,9,,16,,4,2020-07-28,1,2020-07-28,1
M07,july_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-07-28,,9,0,0,0,0,0,0,,1,1,0,1,3,0,5,,16,,5,2020-07-28,1,2020-07-28,1
M07,august_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-08-04,,6,0,0,0,0,0,0,,1,2,2,3,16,0,23,,48,,3,2020-08-27,1,2020-08-27,2
M07,august_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-08-18,,6,0,0,0,0,0,0,,0,3,0,1,4,0,8,,0,,3,2020-08-28,1,2020-08-28,2
M07,august_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-08-25,,6,0,0,0,0,0,0,,1,2,0,3,3,0,8,,18,,3,2020-08-28,1,2020-08-28,2
M07,september_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-09-14,,7,0,0,0,0,0,0,,0,4,1,6,7,0,18,,12,,5,2020-09-14,1,2020-09-14,2
M07,september_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-09-15,,7,0,0,0,0,0,0,,0,0,1,1,9,0,11,,10,,3,2020-09-15,1,2020-09-15,2
M07,september_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-09-22,,7,0,0,0,0,0,0,,0,0,0,2,3,0,5,,6,,3,2020-09-23,1,2020-09-23,2
M07,october_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-10-06,,5,0,0,0,0,0,0,,0,5,0,5,7,0,17,,29,,3,2020-10-06,1,2020-10-06,2
M07,october_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-10-27,,5,0,0,0,1,0,1,,0,3,3,13,33,0,52,,69,,4,2020-10-27,1,2020-10-27,2
M07,november_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-11-03,,4,1,0,0,1,0,2,,2,5,3,2,15,0,25,,48,,5,2020-11-03,1,2020-11-03,2
M07,november_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-11-17,,4,0,0,0,0,0,0,,0,7,6,4,11,0,28,,36,,3,2020-11-18,1,2020-11-18,2
M07,november_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-11-24,,4,0,0,0,0,0,0,,0,4,8,9,15,1,37,,40,,4,2020-11-30,1,2020-11-30,2
M07,december_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-12-01,,3,0,0,0,0,0,0,,1,7,0,4,6,0,17,,31,,3,2020-12-01,1,2020-12-01,2
M07,december_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-12-15,,3,0,0,0,0,0,0,,1,4,1,10,3,0,18,,30,,3,2020-12-15,1,2020-12-15,2
M07,january_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-01-05,,8,0,1,0,0,0,1,,1,1,0,2,4,0,7,,52,,3,2021-01-07,1,2021-01-07,2
M07,january_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-01-19,,8,0,0,1,0,0,1,,1,1,0,2,2,0,5,,46,,3,2021-02-01,1,2021-02-01,2
M07,january_2021_arm_1,ento_form_1a_immediately_processed_summary,3,2021-01-26,,8,0,0,0,0,0,0,,0,1,0,1,3,0,5,,22,,3,2021-02-01,1,2021-02-01,2
M07,feburary_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-02-16,,9,0,7,1,1,0,9,,0,1,2,3,4,0,10,,10,,3,2021-03-01,1,2021-03-01,2
M07,feburary_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-02-23,,9,0,3,2,7,0,12,,3,1,4,3,5,0,13,,10,,3,2021-03-03,1,2021-03-03,2
M07,march_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-03-16,,6,1,0,0,0,0,1,,0,0,0,0,3,0,3,,0,,3,2021-03-29,1,2021-03-29,2
M07,april_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-04-20,,7,3,23,0,7,0,33,,9,2,1,0,3,0,6,,8,,3,2021-04-25,1,2021-04-25,2
M07,april_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-04-27,,7,4,11,3,4,0,22,,20,0,10,6,8,0,24,,20,,5,2021-04-28,1,2021-04-28,2
M07,june_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-06-15,,9,3,11,0,3,0,17,,21,0,0,1,0,0,1,,8,,5,2021-06-16,1,2021-06-16,2
M07,june_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-06-22,,9,1,4,4,6,0,15,,7,0,0,0,0,0,0,,14,,6,2021-07-02,1,2021-07-02,2
M07,june_2021_arm_1,ento_form_1a_immediately_processed_summary,3,2021-06-29,,9,0,2,1,0,0,3,,5,0,3,2,3,0,8,,10,,6,2021-07-02,1,2021-07-02,2
M07,may_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-05-18,,2,13,13,2,14,0,42,,59,2,3,0,3,0,8,,6,,5,2021-06-24,1,2021-06-24,2
M07,may_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-05-25,,2,5,16,0,3,0,24,,28,0,6,3,0,0,9,,10,,3,2021-09-07,1,2021-09-07,2
M07,july_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-07-27,,6,0,2,0,0,0,2,,7,0,3,2,5,0,10,,16,,6,2021-08-04,1,2021-08-04,2
M07,august_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-08-17,,2,0,1,0,0,0,1,,5,7,2,5,8,1,23,,17,,6,2021-09-01,1,2021-09-01,2
M07,august_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-08-24,,2,0,0,0,0,0,0,,1,1,1,1,3,0,6,,19,,6,2021-09-01,1,2021-09-01,2
M07,august_2021_arm_1,ento_form_1a_immediately_processed_summary,3,2021-08-31,,5,0,0,0,0,0,0,,0,1,0,0,2,0,3,,9,,6,2021-09-01,1,2021-09-01,2
M07,september_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-09-21,,4,0,0,0,0,0,0,,1,6,0,0,20,0,26,,48,,3,2021-09-28,1,2021-09-28,2
M07,september_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-09-28,,4,0,0,0,0,0,0,,2,0,6,0,10,0,16,,36,,3,2021-09-28,1,2021-09-28,2
M07,october_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-10-19,,3,0,0,0,0,0,0,,1,7,1,0,3,0,11,,26,,3,2021-10-25,1,2021-10-25,2
M07,october_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-10-26,,6,0,0,0,0,0,0,,0,5,1,0,4,0,10,,27,,3,2021-10-27,1,2021-10-27,2
M07,november_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-11-23,,7,0,0,0,0,0,0,,0,5,3,4,12,0,24,,58,,3,2021-11-24,1,2021-11-24,2
M07,november_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-11-16,,7,0,0,0,0,0,0,,0,8,0,0,13,0,21,,72,,3,2021-11-24,1,2021-11-24,2
M07,december_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-12-14,,10,0,0,0,0,0,0,,0,2,0,1,2,0,5,,5,,3,2021-12-20,1,2021-12-20,2
M07,january_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-01-25,,9,0,0,0,0,0,0,,0,1,0,2,2,0,5,,6,,3,2022-01-25,1,2022-01-25,2
M07,january_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-01-18,,9,0,0,0,0,0,0,,0,2,0,2,0,0,4,,26,,3,2022-01-25,1,2022-01-25,2
M07,february_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-02-15,,8,0,0,0,0,0,0,,0,0,0,0,1,0,1,,6,,3,2022-02-16,1,2022-02-16,2
M07,february_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-02-22,,8,0,1,0,0,0,1,,0,0,2,0,1,0,3,,7,,3,2022-02-23,1,2022-02-23,2
M07,march_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-03-22,,4,0,0,0,0,0,0,,0,1,1,2,0,0,4,,10,,3,2022-03-23,1,2022-03-23,2
M07,march_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-03-15,,4,0,0,0,0,0,0,,0,0,0,0,0,0,0,,5,,3,2022-03-23,1,2022-03-23,2
M07,march_2022_arm_1,ento_form_1a_immediately_processed_summary,3,2022-03-29,,4,0,2,0,0,0,2,,0,0,1,0,1,0,2,,11,,3,2022-03-30,1,2022-03-30,2
M07,april_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-04-27,,6,1,0,0,0,0,1,,0,0,0,0,0,0,0,,5,,3,2022-04-27,1,2022-04-27,2
M07,april_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-04-05,,6,0,1,0,0,0,1,,0,0,0,0,1,0,1,,2,,3,2022-04-27,1,2022-04-27,2
M07,may_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-05-24,,7,0,2,1,0,0,3,,1,8,21,9,8,0,46,,29,,3,2022-05-30,1,2022-05-30,2
M07,may_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-05-17,,7,1,2,0,1,0,4,,1,3,3,5,3,0,14,,7,,3,2022-05-30,1,2022-05-30,2
M07,june_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-06-21,,9,1,0,0,0,0,1,,4,8,14,14,19,0,55,,111,,3,2022-06-30,1,2022-06-30,2
M07,june_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-06-14,,9,0,0,0,0,0,0,,1,20,0,3,12,0,35,,130,,3,2022-06-30,1,2022-06-30,2
M07,july_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-07-12,,2,0,1,0,0,0,1,,0,1,4,5,9,0,19,,33,,3,2022-07-19,1,2022-07-19,2
M07,july_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-07-19,,2,0,0,1,0,0,1,,0,6,6,5,3,0,20,,42,,3,2022-07-19,1,2022-07-19,2
M07,july_2022_arm_1,ento_form_1a_immediately_processed_summary,3,2022-07-26,,5,0,0,0,0,0,0,,1,6,2,1,8,0,17,,54,,4,2022-08-02,1,2022-08-02,2
M07,august_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-08-02,,7,0,0,0,0,0,0,,0,1,3,3,7,0,14,,85,,4,2022-08-04,1,2022-08-04,2
M07,august_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-08-23,,6,0,0,0,0,0,0,,0,7,2,5,2,0,16,,35,,3,2022-09-01,1,2022-09-01,2
M07,september_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-09-20,,8,0,0,0,1,0,1,,1,1,0,2,9,0,12,,54,,3,2022-09-23,1,2022-09-23,2
M07,september_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-09-13,,2,0,0,0,0,0,0,,0,0,5,2,14,0,21,,25,,3,2022-09-23,1,2022-09-23,2
M07,october_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-10-11,,2,0,0,0,0,0,0,,0,6,39,10,12,0,67,,58,,4,2022-10-19,1,2022-10-19,2
M07,october_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-10-18,,2,0,1,0,0,0,1,,0,0,35,8,18,0,61,,22,,4,2022-10-19,1,2022-10-19,2
M07,october_2022_arm_1,ento_form_1a_immediately_processed_summary,3,2022-10-25,,2,0,0,0,0,0,0,,0,0,20,5,7,0,32,,11,,11,2022-10-27,1,2022-10-27,2
M07,november_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-11-15,,6,0,0,0,0,0,0,,0,6,23,30,18,0,77,,60,,12,2022-11-15,1,2022-11-15,2
M07,november_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-11-22,,6,0,0,0,0,0,0,,0,0,10,15,7,0,32,,20,,12,2022-11-22,1,2022-11-22,2
M07,december_2022_arm_1,ento_form_1a_immediately_processed_summary,1,2022-12-13,,7,0,0,0,0,0,0,,0,3,5,9,2,0,19,,7,,10,2022-12-13,1,2022-12-13,2
M07,december_2022_arm_1,ento_form_1a_immediately_processed_summary,2,2022-12-20,,7,0,0,0,0,0,0,,0,2,4,6,4,0,16,,8,,12,2022-12-20,1,2022-12-20,2
M09,january_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-01-21,,9,0,0,0,0,0,0,,8,0,4,1,6,0,11,,36,,3,2020-04-09,1,2020-04-09,1
M09,january_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-01-28,,9,0,2,1,0,0,3,,0,1,4,0,4,0,9,,24,,3,2020-04-09,1,2020-04-09,1
M09,february_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-02-04,,5,0,0,0,0,0,0,,0,0,0,9,6,0,15,,61,,3,2020-04-20,1,2020-04-20,1
M09,february_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-02-18,,3,0,0,0,0,0,0,,0,3,1,1,8,0,13,,22,,3,2020-04-20,1,2020-04-20,1
M09,february_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-02-25,,5,0,1,0,0,0,1,,1,6,2,5,18,0,31,,49,,3,2020-04-20,1,2020-04-20,1
M09,march_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-03-03,,4,0,1,0,0,0,1,,2,0,0,4,7,0,11,,41,,3,2020-04-28,1,2020-04-28,1
M09,march_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-03-17,,4,0,1,0,0,0,1,,0,1,0,1,4,0,6,,8,,3,2020-04-30,1,2020-04-30,1
M09,june_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-06-02,,9,0,1,0,0,0,1,,0,10,28,18,10,1,67,,80,,3,2020-06-04,1,2020-06-04,1
M09,june_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-06-16,,9,0,0,0,1,0,1,,0,1,12,8,8,1,30,,6,,3,2020-06-17,1,2020-06-17,1
M09,june_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-06-23,,9,0,0,0,0,0,0,,0,3,6,3,6,1,19,,24,,3,2020-06-29,1,2020-06-29,1
M09,july_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-07-07,,3,0,0,0,0,0,0,,0,4,0,4,13,1,22,,18,,3,2020-07-09,1,2020-07-09,1
M09,july_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-07-21,,3,0,0,0,0,0,0,,0,1,0,1,3,1,6,,5,,4,2020-07-28,1,2020-07-28,1
M09,july_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-07-28,,3,0,0,0,0,0,0,,0,2,0,13,3,1,19,,6,,4,2020-07-28,1,2020-07-28,1
M09,august_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-08-04,,7,0,0,0,2,0,2,,0,1,1,16,10,0,28,,15,,4,2020-08-20,1,2020-08-20,2
M09,august_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-08-18,,7,0,1,0,0,0,1,,2,1,10,13,4,0,28,,16,,3,2020-08-28,1,2020-08-28,2
M09,august_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-08-25,,7,0,0,0,0,0,0,,0,2,3,9,9,0,23,,4,,3,2020-08-28,1,2020-08-28,2
M09,september_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-09-01,,8,0,0,0,0,0,0,,0,6,5,16,17,0,44,,20,,5,2020-09-14,1,2020-09-14,2
M09,september_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-09-15,,8,0,0,0,0,0,0,,0,2,2,5,7,0,16,,8,,3,2020-09-15,1,2020-09-15,2
M09,september_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-09-22,,8,0,0,0,0,0,0,,0,4,4,21,16,0,45,,13,,3,2020-09-23,1,2020-09-23,2
M09,october_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-10-06,,7,1,1,0,0,0,2,,0,0,3,6,6,0,15,,5,,3,2020-10-06,1,2020-10-06,2
M09,october_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-10-27,,7,0,2,1,0,0,3,,1,3,8,4,25,0,40,,43,,4,2020-10-27,1,2020-10-27,2
M09,november_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-11-03,,9,0,1,0,0,0,1,,0,5,0,0,6,0,11,,24,,5,2020-11-03,1,2020-11-03,2
M09,november_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-11-17,,9,0,0,0,0,0,0,,0,2,8,10,6,1,27,,22,,3,2020-11-18,1,2020-11-18,2
M09,november_2020_arm_1,ento_form_1a_immediately_processed_summary,3,2020-11-24,,9,0,0,0,0,0,0,,0,1,6,1,8,0,16,,14,,4,2020-11-30,1,2020-11-30,2
M09,december_2020_arm_1,ento_form_1a_immediately_processed_summary,1,2020-12-01,,4,0,0,0,0,0,0,,0,4,7,4,16,3,34,,33,,3,2020-12-01,1,2020-12-01,2
M09,december_2020_arm_1,ento_form_1a_immediately_processed_summary,2,2020-12-15,,4,0,0,1,0,0,1,,0,5,10,2,14,0,31,,46,,3,2020-12-15,1,2020-12-15,2
M09,january_2021_arm_1,ento_form_1a_immediately_processed_summary,1,2021-01-05,,5,1,1,2,0,0,4,,2,5,2,6,42,0,55,,147,,3,2021-01-07,1,2021-01-07,2
M09,january_2021_arm_1,ento_form_1a_immediately_processed_summary,2,2021-01-19,,2,0,1,0,1,0,2,,2,2,3,3,3,0,11,,50,,3,2021-02-01,1,2021-02-01,2
M09,january_2021_arm_1,ento_form_1a_immediately_processed_summary,3,2021-01-26,,2,1,0,0,1,0,2,,2,4,1,1,3,0,9,,24,,3,2021-02-01,1,2021-02-01,2
